140,"Bach, Carl Philipp Emanuel ",6 Sonatas ,London: Musica Rara c1958 ,"fl(2), cl(2), hrn(2), bsn ","score (28 pp.), 7 parts ",,ICA,2854,,,,,,Septet,,SeptetsWind Ensemble
141,"Bach, Carl Philipp Emanuel ",Six Sonatas ,Budapest: Zenemükiad- Vállalat c1962 ,"cl | vln, bsn | vcl, harpsichord ","score (24 pp.), 3 parts ",Ed. György Balassa ,ICA,3031,,,,,,,,
142,"Bach, Carl Philipp Emanuel ",Six Little Marches for Three Equal Clarinets ,London: Novello c1975 ,cl(3) ,score (6 pp.) ,"Arr: Wadham Sutton, grade 4-5, dur: 9:00. ",ICA,49,,,,,,,,
143,"Bach, Carl Philipp Emanuel ",6 Sonatas ,NY: International c1955 ,"cl, bsn, pno I vcl","score (16 pp.), 3 parts ",Ed: Giuseppe Piccioli. Second copy in Sidney Forrest collection. GraceC,ICA,50,,,,,,Trio,,
144,"Bach, Carl Philipp Emanuel ",Trio No. 2 in A Major ,NY: International c1955 ,"fl | cl | vln, pno ","score (16 pp.), 2 parts ","Ed: Giuseppe Piccioli Second copy donated by Edwin C. Gardner JR. Third copy in Sidney Forrest collection, GraceCGF",ICA,51,,,,,,Trio,,Trios
145,"Bach, Carl Philipp Emanuel ",Trio No. 3 in G Major ,NY: International c1955 ,"fl | cl | vla, pno ","score (16 pp.), 2 parts ",Ed: Giuseppe Piccioli ,ICA,52,,,,,,Trio,,Trios
146,"Bach, Carl Philipp Emanuel ",Trio No. 1 in D Major ,NY: International c1955 ,"fl | cl | vla, pno ","score (19 pp.), 2 parts ",Ed: Giuseppe Piccioli ,ICA,53,,,,,,Trio,,Trios
147,"Bach, Johann Sebastian ",Adagio ,Milano: Ricordi c1921 ,"cl, pno ","score (3 pp.), part ",trans. Giacomo Setaccioli. ,ICA,2410,3:00,,,,,,Y,
148,"Bach, Johann Christian",Andante and Rondeau ,"San Antonio, TX: Southern c1989 ","cl, pno ","score, part ",Arr: H. Voxman & R. P. Block. 3 copies. Second copy from Jerry Pierce Collection. Third copy in Sidney Forrest collection. GraceC,ICA,2052,,,,11,,Duet,,
149,"Bach, Jan ",Skizzen (Suite for Woodwind Quintet after Drawings by Heinrich Kley) ,NY: Highgate Press c1983 ,"fl, ob, cl-a, hrn, bsn ","score (42 pp.), 5 parts ",,ICA,4692,,,,,,Quintet,,Quintets
150,"Bach, Johann Christian ",Andante from Sinfonia in B-flat Major ,"Delevan, NY: Kendor c1992 ",cl-choir ,"score, parts ",Arr. Norman Heim,ICA,2275,3:20,Grade 4,,,,,,Clarinet Choir
151,"Bach, Johann Christian ","Quartet in E-flat, Op. 8, No. 3 ","Monteux, France: Musica Rara c1989 ","fl | ob | cl, vln, vla, vcl ",5 parts ,,ICA,4203,,,,,,Quartet,,Quartets
152,"Bach, Johann Christian ",Minuet and Allegro ,"San Antonio, TX: Southern c1990 ","cl, pno ","score, part ","Arr. H. Voxman & R. P. Block. 3 copies. First copy donated by Southern, second copy from Jerry Pierce Collection. Third copy in Sidney Forrest collection. GraceC",ICA,2284,,,,8,,Duet,,
153,"Bach, Johann Christian and Wolfgang Amadeus Mozart",Concerto in E-flat Major for Clarinet and Strings ,London: Boosey & Hawkes c1974 ,"cl, pno ","score (26 pp.), part ",Ed: Yona Ettlinger 2 copies. second copy donated by Jeff Snavely,ICA,55,,,,,,,,
154,"Bach, Johann Sebastian ","Chorale: ""Awake, Awake, The Voice Is Calling"" (arranged for clarinet choir) ","Kenosha, WI: Leblanc ",cl-choir ,"score (3 pp.), 10 parts ",Arr: Lucien Calliet Second copy - missing cl-alt,ICA,1724,,Grade 5,,,,,,Clarinet Choir
155,"Bach, Johann Sebastian ",Sonata IV ,"San Antonio, TX: Southern, 1969","cl, pno ","score (10 pp.), part ","Rev, ed, arr: Harry R. Gee. Second copy in Sidney Forrest collection. GraceC",ICA,1725,,,,,,Duet,,
156,"Bach, Johann Sebastian ",Wachet Auf ,"Oskaloosa, IA: C. L. Barnhouse c1974 ","fl | cl, pno ","score (5 pp.), part ",Arr: J.A. Tomei ,ICA,1944,,,,,,,,
157,"MacDowell, Edward ",Woodland Sketches - At an Old Trysting Place and To a Wild Rose,Cleveland: Ludwig c1981,cl(4),"score (4 pp.), 6 parts",Arr: Floyd O. Harris,ICA,1985,,,,,,,,
158,"Bach, Johann Sebastian ","Jesu, Joy of Man's Desiring ","Delevan, NY: Kendor c1992 ","cl-eb, cl(3), cl-eb-alt, cl-bs ","score (4 pp.), 6 parts ",Arr. Elliot A. Del Borgo,ICA,2247,2:45,Grade 3 1/2,,,,,,Clarinet Choir
159,"Bach, Johann Sebastian ",Three Dances ,"Delevan, NY: Kendor c1993 by Cojarco Music ","cl, pno ","score, part ",Arr. Norman Heim,ICA,2261,6:00,Grade 3,,,,,,
160,"Bach, Johann Sebastian ",Prelude (from Cantata No. 35) ,Moscow 1960 ,"cl, pno ","score (9 pp.), part ",,ICA,2543,,,,,,,,
161,"Bach, Johann Sebastian ",Fifteen Concert Etudes ,Paris: Leroy c1931 ,"cl, pno ","score (31 pp.), part ","The Modern Clarinetist Fourth Series, trans. Henri Léon LeRoy. ",ICA,2631,,,,,,,,
162,"Bach, Johann Sebastian ",Clarinet Duos ,"East Northport, NY: Ensemble Music Press c1954 ",cl(2) ,score (32 pp.) ,"Arr. Gustave Langenus Second copy donated by Edwin C. Gardner, Jr. Third copy in Sidney Forrest collection. GraceCMP",ICA,2787,,,,,,Duet,,
163,"Bach, Johann Sebastian ",Duets ,London: Boosey & Hawkes c1981 ,cl(2) ,score (23 pp.) ,Arr. Thea King ,ICA,2831,,,,,,Duet,,Duets
164,"Bach, Johann Sebastian ",Five Chorale Preludes ,London: Universal Edition c1984 ,"voice, cl-a, hrn-bsst, cl-bs ","score (14 pp.), 4 parts ",arr. Harrison Birtwistle. ,ICA,2878,18:00,,,,,,,
165,"Bach, Johann Sebastian ","May'st Thou Be Praised, Christ Jesus ","Delevan, NY: Kendor c1984 ","cl(2), cl-alt | cl, cl-bs ","score (3 pp.), 4 parts ",trans. Lloyd Conley. ,ICA,2959,3:00,Grade 2 1/2,,,,,,
166,"Bach, Johann Sebastian ",Canonical Fugue (on a theme by Frederick the Great) ,NY: Carl Fischer c1939 ,"cl, cl-alt | hrn-bsst, cl-bs ","score (4 pp.), 4 parts ",Arr. Quinto Maganini. Includes ms copy bsst hrn part by Pierce with notes on piece. ,ICA,3053,,,,,,,,
167,"Bach, Johann Sebastian ",Sinfonia in C Minor ,NY: M. Witmark & Sons c1933 ,"cl, cl-alt | hrn-bsst, cl-bs ","score (4 pp.), 4 parts ","Trans. A.E. Cafarella, includes ms bsst hrn part by Pierce. ",ICA,3055,3:20,,,,,,,
168,"Bach, Johann Sebastian ",Sonata in G Major ,NY: Carl Fischer c1941 ,"cl, pno ","score (27 pp.), part ",Arr. Simeon Bellison. 2 copies. Second copy in Sidney Forrest collection. GraceC,ICA,3077,,,,,,Duet,,
169,"Bach, Johann Sebastian ",Organ Sonata V (BWV529) ,San Francisco: ms copy [nd] ,"cl, pno ","score (7 pp.), part ",Arr. David Breeden ,ICA,3149,,,,,,,,
170,"Bach, Johann Sebastian ",Two Gavottes ,"San Antonio, TX: Southern c1962 ","fl, ob, cl ","score (4 pp.), 3 parts ",Arr: Albert J. Andraud. 2 copies in Sidney Forrest collection. GraceC,ICA,3279,,,,,,,,
171,"Bach, Johann Sebastian ","Now Awake, We Hear a Voice Cry ","Delevan, NY: Kendor c1984 ","fl, cl, bsn | cl-bs ","score (3 pp.), 3 parts ",Trans. Lloyd Conley,ICA,3293,5:00,Grade 3,,,,,,
172,"Bach, Johann Sebastian ",Sonata V ,Paris: Evette & Schaeffer ,"cl, pno ","score (18 pp.), part ",,ICA,3335,,,,,,,,
173,"Bach, Johann Sebastian ",Fifteen Three-Part Inventions ,Boston: Cundy-Bettoney c1955 ,"cl(3), pno ","score (31 pp.), 4 parts ",,ICA,3562,,,,,,,,
174,"Bach, Johann Sebastian ",Fugue XVI in G Minor from Vol. I - The Well Tempered Clavichord,"Rockville Centre, NY: Belwin c1941 ","cl(2), cl-alt, cl-bs ","score (3 pp.), 4 parts ","Arr. Gordon ""Bud"" Petz ",ICA,3667,,,,,,,,
175,"Bach, Johann Sebastian ",Adagio from Toccata in C Major ,Chicago: Gamble Hinged c1942 ,"cl, pno ","score (2 pp.), part ",Trans. D. De Caprio ,ICA,3680,,,,,,,,
176,"Bach, Johann Sebastian ","Arioso from Cantata, No. 156 ",NY: Carl Fischer c1945 ,"cl, pno ","score (3 pp.), part ",Arr. H. R. Kent ,ICA,3703,,,,,,,,
177,"Bach, Johann Sebastian ",Chaconne from Sonata No. 4 in D Minor for Violin ,"East Northport, NY: Ensemble c1953 ",cl ,score (4 pp.) ,"Arr. Gustave Langenus Second copy donated by Edwin C. Gardner, Jr.MP",ICA,3945,,,,,,,,
178,"Bach, Johann Sebastian ",Chromatic Fantasia ,"Summit, NJ: Ensemble c1944 ",cl ,score (4 pp.) ,Arr. Gustave Langenus ,ICA,3946,,,,,,,,
179,"Bach, Johann Sebastian ",Concert No. 3 in D Minor ,"Summit, NJ: Ensemble c1962 ","fl, cl, pno ","score (26 pp.), 2 parts ",Arr. Gustave Langenus ,ICA,3983,,,,,,,,
180,"Bach, Johann Sebastian ",Twelve Duets ,"St. Cloud, MN: Medici Music Press c1987 ","fl, cl ",score (12 pp.) ,Ed. & trans. Ronald C. Dishinger,ICA,4023,,grade 1-3,,,,Duet,,Duets
181,"Bach, Johann Sebastian ","5 Two Part Inventions (Nos. 1, 4, 8, 10 and 14) ","Delevan, NY: Kendor c1983 ","fl, cl ",score (9 pp.) ,Trans. Lloyd Conley,ICA,4028,4:30,grade 4-5,,,,,,
182,"Bach, Johann Sebastian ",21 Pezzi ,Milano: Ricordi c1975 ,cl ,score (36 pp.) ,Trans. Alamiro Giampieri. 2 copies. second copy donated by Jeff Snavely,ICA,4126,,,,,,,,
183,"Bach, Johann Sebastian ",Contrapunctus XII from Art of the Fugue ,"St. Cloud, MN: Medici Music Press c1982 ","fl, ob, cl, hrn ","score (4 pp.), 4 parts ",Trans. & ed. Eberhard Ramm ,ICA,4291,,,,,,,,
184,"Bach, Johann Sebastian ",Fugue XVI in G Minor ,NY: Belwin c1941 ,"cl(2), cl-alt, cl-bs ","score (4 pp.), 4 parts ","Arr. Gordon ""Bud"" Pentz ",ICA,4325,,,,,,,,
185,"Bach, Johann Sebastian ",Clarinet Duet Arrangements of the Famous Bach Inventions ,NY: D. Gornston c1936 ,cl(2) ,score (16 pp.) ,"Arr. Peter A. Luisetti Second copy donated by Edwin C. Gardner, Jr. 3 copies in Sidney Forrest collection. GraceCMP",ICA,4339,,,,,,Duet,,Duets
186,"Bach, Johann Sebastian ","Fugue XIV, Vol. 2 from The Well Tempered Clavichord ",Chicago: Rubank c1936 ,"fl, ob, cl, bsn I cl-bs","score (4 pp.), 4 parts ","Arr. Charles S. Kessler. Second copy in Sidney Forrest collection, fragile, contains alt cl-bs part, lightly annotated. GraceC",ICA,4528,,,,,,Quartet,,
187,"Bach, Johann Sebastian ","Prelude No. 22 (from ""The Well-Tempered Clavier,"" Book 1) ","Bryn Mawr, PA: Elkan-Vogel c1978 ","fl, ob, cl, hrn, bsn ","score (3 pp.), 5 parts ",Arr. Mark A. Popkin,ICA,4563,3:00,,,,,,,
188,"Bach, Johann Sebastian ",Prelude and Fugue in D Major ,Los Angeles: G. Scott c1980 ,"fl, hrn-eng, cl-a | cl, hrn, bsn ","score (38 pp.), 6 parts ",Arr. Byron Cantrell ,ICA,4679,,,,,,,,
189,"Bach, Johann Sebastian ",Three Pieces ,NY: Carp Music c1984 ,"fl, ob, cl, hrn, bsn ",5 parts ,Arr. David M. Carp ,ICA,4689,,,,,,,,Orchestra
190,"Bach, Johann Sebastian ",Fugue No. IV from The Art of the Fugue ,"Oskaloosa, IA: C. L. Barnhouse c1951 ","cl(2), cl-alt | sax-alt | cl, cl-bs | sax-ten ","score (8 pp.), 5 parts ",Trans. F. H. McKay,ICA,4710,,Grade 3,,,,,,Clarinet Choir
191,"Bach, Johann Sebastian ",4 Fugen aus dem Wohltemperierten Klavier ,Wien: Doblinger c1988 ,"ob, cl, bsn ","score (12 pp.), 3 parts ",Ed. Klaus Winkler,ICA,4763,8:00,,,,,,,
192,"Bach, Johann Sebastian ",Six Suites ,Paris: Alphonse Leduc c1953 ,cl ,score (31 pp.) ,Arr. Ulysse Del∑cluse ,ICA,4780,,,,,,,,
193,"Bach, Johann Sebastian ",Sonate IV ,Paris: Evette & Schaeffer ,"cl, pno ","score (10 pp.), part ",Trans. Éle + Stiévenard ,ICA,5046,,,,,,,,
194,"Bach, Johann Sebastian ",Sonate VI ,Paris: Evette & Schaeffer ,"cl, pno ","score (13 pp.), part ",Trans. Éle + Stiévenard ,ICA,5068,,,,,,,,
195,"Bach, Johann Sebastian ",Trois Sonatas de Bach No. 4 ,Paris: Evette & Schaeffer ,"cl, pno ","score (11 pp.), part ",Trans. Éle + Stiévenard ,ICA,5111,,,,,,,,
196,"Bach, Johann Sebastian ",Trois Sonates de Bach No. 6 ,Paris: Evette & Schaeffer ,"cl, pno ","score (pp. 13), part ",,ICA,5112,,,,,,,,
197,"Bach, Johann Sebastian ",Aria (Adagio) Aus der D dur Suite ,Heilbronn: C. F. Schmidt ,"cl, vln(2), vla, vcl ",5 parts ,,ICA,5452,,,,,,,,
198,"Bach, Johann Sebastian ",Goldberg-Variationen ,London: Hinrichsen Edition Ltd. c1956 ,"ob, fl, cl, bsn ",3 parts ,"Variations: 3, 9, 15, 18, 21 ",ICA,5536,,,,,,,,
199,"Bach, Johann Sebastian ",Bach for the Clarinet ,NY: Schirmer c1947 ,"cl, pno ","score (32 pp.), part ","Trans: Eric Simon. fifth copy from Jerry Pierce Collection. 3 copies in Sidney Forrest collection, brittle. GraceC",ICA,56,,,,,,Duet,,
200,"Bach, Johann Sebastian ",Badinerie from 2nd Suite in B Minor ,Philadelphia: Oliver Ditson c1941 ,"fl, ob, cl, hrn, bsn ","score (2 pp.), 5 parts ",Arr: Harry Hirsch ,ICA,57,,,,,,,,
201,"Bach, Johann Sebastian ",The Post Rider's Song and Posthorn Fugue ,Christopher Weait c1980 ,"ob(2), cl(2), hrn(2), bsn(2) ",8 parts ,Trans. Christopher Weait ,ICA,5795,,,,,,Octet,,Octets
202,"Bach, Johann Sebastian ",Bourreée from the Third Violoncello Suite ,"San Antonio, TX: Southern c1966 ","cl, pno ","score (5 pp.), part ","Ed, rev, arr: David L. Hite ",ICA,58,,,,,,,,
203,"Bach, Johann Sebastian ",Concerto for Clarinet (transcribed from the Violin Concerto No. 1) ,NY: Pro Art ,"cl, pno ","score (8 pp.), part ",Arr: J. A. Tomei ,ICA,59,,,,,,,,
204,"Bach, Johann Sebastian ",Deuxième Sonata de J. S. Bach ,NY: Alfred c1940 ,"cl, pno ","score (10 pp.), part ","Trans, adaptor: Ulmar Gateau. second copy from Jerry Pierce Collection. ",ICA,60,,,,,,,,
205,"Bach, Johann Sebastian ",Fugue from the Chromatic Fantasy and Fugue ,ms copy [nd] ,"cl(2), cl-bs | bsn ","score (8 pp.), 4 parts ",,ICA,63,,,,,,,,
206,"Bach, Johann Sebastian ","Fugue in C Minor from the ""Well-Tempered Clavier Pt.1"" ",Philadelphia: Oliver Ditson c1937 ,"fl, ob, cl, hrn, bsn ","score (4 pp.), 5 parts ",Arr: Harry Hirsch ,ICA,64,,,,,,,,
207,"Bach, Johann Sebastian ","Fugue No. 7 from the ""Well-Tempered Clavier"" ","Delevan, NY: Kendor c1978 ","cl(2), cl-alt, cl-bs ","score (4 pp.), 4 parts ","Arr: Philip Gordon, grade 2 1/2, dur: 2:00. ",ICA,65,,,,,,,,
208,"Bach, Johann Sebastian ",Jesu Joy of Man's Desiring (choral from Cantata 147) ,London: Oxford University Press c1951 ,"cl, pno ","score (4 pp.), part ",Arr: Sidney Lawton ,ICA,66,,,,,,,,
209,"Bach, Johann Sebastian ",Minuets ,"Westbury, NY: Pro Art c1976 ",cl-choir ,"score (4 pp.), 6 parts (some parts missing) ",Arr: Harry R. Gee ,ICA,67,,,,,,,,Clarinet Choir
210,"Bach, Johann Sebastian ",Siciliano and Minuet ,"San Antonio, TX: Southern c1971 ","cl, cl-choir ","score (15 pp.), 10 parts ",Arr: Theron Kir. Second copy in Sidney Forrest collection. GraceC,ICA,68,,,,,,,,Clarinet Choir
211,"Bach, Johann Sebastian ","Two Part Inventions for Oboe, Clarinet and Bassoon ",Surrey: Camera ,"ob, cl, bsn ",3 parts ,Arr: Thomas Antoni ,ICA,69,,,,,,,,
212,"Bach, Johann Sebastian ",Quinze études adapteés à la clarinette ,Paris: Alphonse Leduc c1953 ,cl ,score (19 pp.) ,"Arr: Ulysse Delécluse. second copy donated by Harold L. Worman, third copy from Jerry Pierce Collection. ",ICA,70,,,,,,,,Studies/Method
213,"Bach, Johann Sebastian",Adagio from the Organ Concerto No. 3 ,NY: International ,"vla | cl, pno | org ","score (4 pp.), part ",Trans. V. Borisstovsky. Second copy donated by Edwin C. Gardner Jr.GF,ICA,2409,,,,,,,,
214,"Bach, Johann Sebastian and Vincent Donatelli ",Toccata and Fugue in D Minor ,West Hollywood: Brightstar c1975 ,cl ,score (7 pp.) ,,ICA,3864,,,,,,,,
215,"Bach, Johann Sebastian and Wolfgang Amadeus Mozart ",Adagio E Fuga K404 ,Budapest: Editio Musica c1962 ,"ob, cl, bsn ","score (12 pp.), 3 parts ",Arr. Rudolf Maros ,ICA,5604,,,,,,,,
216,"Bach, P. D. Q",Octoot ,"Bryn Mawr, PA: Theodore Presser c1983 ","fl(2), ob(2), cl(2), bsn(2) ","score (23 pp.), 8 parts ",,ICA,2873,7:30,,,,,Octet,,Octets
217,"Bach, Wilhelm Friedemann ","Duo Sonata, for a Pair of Instruments ","Greenwich, CT: Q. Maganini c1943 ","fl | ob | vln, cl ","score (8 pp.), part ","Second & third copies from Jerry Pierce Collection. Second copy (score only). Copy 1 lost, 5/05. Copy three moved to become Copy 1. Copy 2 remains parts only. --brl. Fourth copy in Sidney Forrest collection. GraceC",ICA,1726,,,,,,Duet,,
218,"Bach, Wilhelm Friedemann ",Parthie a 2 Clarinetti ,ms copy [nd] ,"fl(2), cl(2), hrn(2), bsn(2) ",8 parts ,,ICA,2343,,,,,,Octet,,Octets
219,"Bach, Wilhelm Friedrich Ernst ",Sextet in E-flat Major ,"Melville, NY: Belwin-Mills ","cl, hrn(2), vln, vla, vcl ","score (20 pp.), 6 parts ",,ICA,4565,,,,,,Sextet,,Sextets
220,"Bach, Wilhelm Friedrich Ernst ",Marches and Parade Pieces ,NY: Henmar c1983 ,"ob(2), cl(2), bsn(2), hrn(2), tpt ","score (23 pp.), 9 parts ",Ed. Douglas Townsend,ICA,4633,12:00,,,,,Nonet,,Nonets
221,"Bäck, Sven-Erik ",Favola per Clarinetto e Batteria grande (1962) ,Stockholm: Wilhelm Hansen c1963 ,"cl, perc ",3 parts ,,ICA,72,,,,,,,,
222,"Bäck, Sven-Erik ",Five Preludes ,Stockholm: Wilhelm Hansen c1971 ,"cl, perc ",3 parts ,,ICA,73,,,,,,,,
223,"Backofen, Johann Georg Heinrich ","Concertante, Op. 10 ",Monteux: Musica Rara c1992 ,"cl-a(2), pno ","score (34 pp.), 2 parts ",Ed. J. P. Newhill ,ICA,2512,,,,,,,,
224,"Backofen, Johann Georg Heinrich ","Quintetto, Op. 9 ","Basel, Switzerland: Edition Kneusslin c1981 ","hrn-bsst, vln(2), vla, vcl ",5 parts ,Ed. Fritz Knuesslin ,ICA,3061,,,,,,Quintet,,Quintets
225,"Backofen, Johann Georg Heinrich ","Quintetto pour Clarinette, Violon, deux Altos et Violincelle, Op. 15 ",Breitkopf & Härtel ,"cl, vln, vla(2), vcl ",5 parts ,,ICA,5144,,,,,,Quintet,,Quintets
226,"Backofen, Johann Georg Heinrich ","Quintet, Op. 15 ",ms copy [nd] ,"cl, vln, vla(2), vcl ",2 parts (vla) ,only 2 parts (vla) available,ICA,74,,,,,,Quintet,,Quintets
227,"Backofen, Johann Georg Heinrich ",Concertante ,Leipzig: Breitkopf & Härtel ,"hrn-bsst, harp, vcl ","score (14 pp.), 2 parts ",,ICA,84,,,,,,,,
228,"Bacon, Ernst ",Okefenokee ,NY: Rongwen c1955 ,"cl, pno ","score (4 pp.), part ",,ICA,3102,,,,,,,,
229,"Bacon, Ernst ",The Cockfight for Two Clarinets or Two Oboes ,NY: Rongwen c1959 ,ob(2) | cl(2) ,score (4 pp.) ,Dur: 1:35 ,ICA,75,,,,,,,,
230,"Bading, Heinrich ","Andante con moto, Op. 15 ",Johann André Offenbach c1907 ,"cl, pno ","score (9 pp.), part ",,ICA,5954,,,,,,,Y,
231,"Badings, Henk ",Kwintet No. 2 ,Amsterdam: Donemus c1949 ,"fl, ob, cl, hrn, bsn ",5 parts ,,ICA,76,,,,,,,,
232,"Badings, Henk ",Kwintet No. 4 ,Amsterdam: Donemus c1948 ,"fl, ob, cl, hrn, bsn ",5 parts ,,ICA,77,,,,,,,,
233,"Badings, Henk ","Octet voor Klarinet, Fagot, Hoorn, Twee Violin, Altviool, Violoncel en Contrabas ",Amsterdam: Donemus c1952 ,"cl, hrn, bsn, vln(2), vla, vcl, ctrbs","score (50 pp.), 8 parts ",second copy donated by Daniel Leeson. ,ICA,78,,,,,,Octet,,Octets
234,"Baervoets, Raymond ",Quatuor (1974) ,Brussels: CeBeDeM c1976 ,"fl, cl, vln, pno ","score (15 pp.), 4 parts ",,ICA,80,10:00,,,,,,,
235,"Baeyens, Aug. L. ",Quintette à Vent (1950) ,Brussels: CeBeDeM c1962 ,"fl, ob, cl, hrn, bsn ","score (20 pp.), 5 parts ",Dur: 5:00 ,ICA,81,,,,,,Quintet,,Quintets
236,"Bailey, Judith ","Clarinet Quintet, Op. 47 ","Bolton, England: Da Capo Music Ltd / Judith Bailey c1996 ","cl, vln(2), vla, vcl ","score (14 pp.), 5 parts ","1997 ICA Composition Contest entry, cassette available. ",ICA,5891,,,,,,Quintet,,QuintetsICA Composition ContestRecording Available
237,"Baily, Jean ",Capriccio ,Brussels: Schott Freres c1972 ,"fl, ob, cl, bsn, sax-alt, pno ","score (11 pp.), cl part ",,ICA,1945,,,,,,Sextet,,Sextets
238,"Baird, David Olen ",Crosstalk ,"Kansas City, MO: David O. Baird c1996 ","cl(2), pno ","score (36 pp.), 3 parts ","1996 ICA Composition Contest Honorable Mention, cassette available. ",ICA,5770,,,,,,,,Recording AvailableICA Composition Contest
239,"Baird, Tadeusz ",2 Caprices ,Kracow: PWM c1964 ,"cl, pno ","score (10 pp.), part ",2 copies. Second copy in Sidney Forrest collection. GraceC,ICA,2613,,,,,,Duet,,
240,"Baird, Tadeusz ",2 Caprices ,Kracow: PWM c1954 ,"cl, pno ","score (8 pp.), part ",,ICA,3342,,,,,,,,
241,"Baissière, François ","Sonata, Op. 3, Book II, No. 1 ",London: Nova c1984 ,"cl, pno ","score (19 pp.), part ",Ed. H. Voxman ,ICA,3326,,,,,,,,
242,"Baker, Ernest ",Catilena ,London: J. & W. Chester c1969 ,"cl, pno ","score (3 pp.), part ",,ICA,82,,,,,,,,
243,"Bakki, József ",Pas de Duex ,Budapest: Editio Musica c1973 ,"cl, perc ",score (19 pp.) ,,ICA,83,10:27,,,,,,,
244,"Baklanova, N. (Natal'ia)",8 Easy Etudes ,Moscow 1950 ,"cl, pno ","score (34 pp.), part ",,ICA,2538,,,,,,,,Studies/Method
245,"Baksa, Robert F.","Overture for Clarinet, Op. 34 ",NY: Composers Library c1976 ,"cl, pno ","score (15 pp.), part ",Dur: 7:00 ,ICA,85,,,,,,,,
246,"Bal y Gay, Jesús",Sonata ,Mexico: Ediciones Mexicanes De Musica c1953 ,"cl, pno ","score (33 pp.), part ",,ICA,2691,,,,,,,,
247,"Balada, Leonardo ",Sonata for Ten Winds ,NY: Schirmer c1983 ,"fl | picc, ob, cl, bsn, hrn(2), tpt-c(2), tbn, tbn-bs ",score (32 pp.) ,,ICA,4648,15:00,,,,,Dectet,,Dectets
248,"Balakirev, Mily, Anatoly Konstantinovich Lyadov and Nikolay Rimsky-Korsakov",Ten Songs ,Moscow ,"fl, ob, cl, bsn ","score (19 pp.), 4 parts ",,ICA,5292,,,,,,,,
249,"Balassa, György, ed. ",Collection of Studies for Clarinet ,Budapest: Editio Musica c1974 ,cl ,score (32 pp.) ,,ICA,86,,,,,,,,Studies/Method
250,"Balassa, Sándor ","Antinomia, Trio for Soprano, Clarinet and Violoncello, Op. 14 (1968) ",Budapest: Editio Musica c1973 ,"voice-sop, cl, vcl ",score (11 pp.) ,,ICA,87,,,,,,Trio,,Trios
251,"Balay, Guillaume ",Sarabande and Menuet ,Chicago: Neil A. Kjos c1950 ,"cl(2), cl-alt | cl(3), cl-bs ","score (3 pp.), 5 parts ",Arr: George F. Waln. Second copy from Jerry Pierce Collection. ,ICA,2040,3:00,,,,,,,
252,"Balay, Guillaume ",Menuet and Rondo ,"Park Ridge, IL: Neil A. Kjos c1946 ","fl, ob, cl, hrn, bsn ","score (5 pp.), part ",2 copies. Ed: George F. Waln,ICA,2041,,Grade 4,,,,,,
253,"Balay, Guillaume ",L'Aurore sur la Foret ,Paris: Buffet Crampon ,"fl, ob, cl, hrn, bsn ",5 parts ,,ICA,5220,,,,,,,,
254,"Balay, Guillaume ",Petite Suite Miniature for Wind Quintet ,Paris: Alphonse Leduc c1948 ,"fl, ob, cl, hrn, bsn ",5 parts ,,ICA,88,,,,,,Quintet,,Quintets
255,"Ball, Michael ",Four Charms and a Curse ,London: Novello c1988 ,"cl, pno ","score (16 pp.), part ","2 copies, second copy from Duman collectionGF",ICA,2604,8:00,Grade 3-5,,,,,,
256,"Ballif, Claude ",Sonate pour clarinet et piano ,Paris: Transatlantiques c1982 ,"cl, pno ","score (27 pp.), part ",,ICA,3038,,,,,,,,
257,"Ballif, Claude ",Solfeggietto No. 5 ,Paris: Transatlantiques c1974 ,cl ,score (7 pp.) ,,ICA,3947,,,,,,,,
